1656746800607|0|statement|connection 148|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists album CASCADE |     drop table if exists album CASCADE 
1656753417034|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category CASCADE |     drop table if exists category CASCADE 
1656753417034|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category_item CASCADE |     drop table if exists category_item CASCADE 
1656753417035|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists delivery CASCADE |     drop table if exists delivery CASCADE 
1656753417036|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists member CASCADE |     drop table if exists member CASCADE 
1656753417037|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists movie CASCADE |     drop table if exists movie CASCADE 
1656753417038|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists order_item CASCADE |     drop table if exists order_item CASCADE 
1656753417039|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists orders CASCADE |     drop table if exists orders CASCADE 
1656753417040|0|statement|connection 322|url jdbc:h2:tcp://localhost/~/jpashop|     drop sequence if exists hibernate_sequence|     drop sequence if exists hibernate_sequence
1656753417326|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists album CASCADE |     drop table if exists album CASCADE 
1656753417327|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists book CASCADE |     drop table if exists book CASCADE 
1656753417327|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category CASCADE |     drop table if exists category CASCADE 
1656753417328|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category_item CASCADE |     drop table if exists category_item CASCADE 
1656753417328|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists delivery CASCADE |     drop table if exists delivery CASCADE 
1656753417329|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists member CASCADE |     drop table if exists member CASCADE 
1656753417329|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists movie CASCADE |     drop table if exists movie CASCADE 
1656753417330|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists order_item CASCADE |     drop table if exists order_item CASCADE 
1656753417331|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists orders CASCADE |     drop table if exists orders CASCADE 
1656753417331|0|statement|connection 323|url jdbc:h2:tcp://localhost/~/jpashop|     drop sequence if exists hibernate_sequence|     drop sequence if exists hibernate_sequence
1656754114590|0|rollback|connection 483|url jdbc:h2:tcp://localhost/~/jpashop||
1656754141826|0|rollback|connection 484|url jdbc:h2:tcp://localhost/~/jpashop||
1656754154191|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists album CASCADE |     drop table if exists album CASCADE 
1656754154191|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists book CASCADE |     drop table if exists book CASCADE 
1656754154191|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category CASCADE |     drop table if exists category CASCADE 
1656754154192|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category_item CASCADE |     drop table if exists category_item CASCADE 
1656754154192|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists delivery CASCADE |     drop table if exists delivery CASCADE 
1656754154192|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists member CASCADE |     drop table if exists member CASCADE 
1656754154192|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists movie CASCADE |     drop table if exists movie CASCADE 
1656754154193|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists order_item CASCADE |     drop table if exists order_item CASCADE 
1656754154193|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists orders CASCADE |     drop table if exists orders CASCADE 
1656754154193|0|statement|connection 485|url jdbc:h2:tcp://localhost/~/jpashop|     drop sequence if exists hibernate_sequence|     drop sequence if exists hibernate_sequence
1656755258059|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists album CASCADE |     drop table if exists album CASCADE 
1656755258061|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists book CASCADE |     drop table if exists book CASCADE 
1656755258062|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category CASCADE |     drop table if exists category CASCADE 
1656755258063|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category_item CASCADE |     drop table if exists category_item CASCADE 
1656755258064|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists delivery CASCADE |     drop table if exists delivery CASCADE 
1656755258065|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists member CASCADE |     drop table if exists member CASCADE 
1656755258066|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists movie CASCADE |     drop table if exists movie CASCADE 
1656755258066|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists album CASCADE |     drop table if exists album CASCADE 
1656755258067|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists book CASCADE |     drop table if exists book CASCADE 
1656755258067|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists order_item CASCADE |     drop table if exists order_item CASCADE 
1656755258068|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category CASCADE |     drop table if exists category CASCADE 
1656755258068|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists orders CASCADE |     drop table if exists orders CASCADE 
1656755258068|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category_item CASCADE |     drop table if exists category_item CASCADE 
1656755258069|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists delivery CASCADE |     drop table if exists delivery CASCADE 
1656755258069|0|statement|connection 155|url jdbc:h2:tcp://localhost/~/jpashop|     drop sequence if exists hibernate_sequence|     drop sequence if exists hibernate_sequence
1656755258069|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists member CASCADE |     drop table if exists member CASCADE 
1656755258070|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists movie CASCADE |     drop table if exists movie CASCADE 
1656755258070|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|create sequence hibernate_sequence start with 1 increment by 1|create sequence hibernate_sequence start with 1 increment by 1
1656755258070|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists order_item CASCADE |     drop table if exists order_item CASCADE 
1656755258071|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists orders CASCADE |     drop table if exists orders CASCADE 
1656755258071|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table album (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         artist varchar(255),         etc varchar(255),         primary key (item_id)     )|     create table album (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         artist varchar(255),         etc varchar(255),         primary key (item_id)     )
1656755258072|0|statement|connection 156|url jdbc:h2:tcp://localhost/~/jpashop|     drop sequence if exists hibernate_sequence|     drop sequence if exists hibernate_sequence
1656755258072|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table book (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         author varchar(255),         isbn varchar(255),         primary key (item_id)     )|     create table book (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         author varchar(255),         isbn varchar(255),         primary key (item_id)     )
1656755258073|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|create sequence hibernate_sequence start with 1 increment by 1|create sequence hibernate_sequence start with 1 increment by 1
1656755258073|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table category (        category_id bigint not null,         name varchar(255),         parent_id bigint,         primary key (category_id)     )|     create table category (        category_id bigint not null,         name varchar(255),         parent_id bigint,         primary key (category_id)     )
1656755258074|1|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table album (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         artist varchar(255),         etc varchar(255),         primary key (item_id)     )|     create table album (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         artist varchar(255),         etc varchar(255),         primary key (item_id)     )
1656755258074|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table category_item (        category_id bigint not null,         item_id bigint not null     )|     create table category_item (        category_id bigint not null,         item_id bigint not null     )
1656755258076|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table delivery (        delivery_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         status varchar(255),         primary key (delivery_id)     )|     create table delivery (        delivery_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         status varchar(255),         primary key (delivery_id)     )
1656755258077|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table member (        member_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         name varchar(255),         primary key (member_id)     )|     create table member (        member_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         name varchar(255),         primary key (member_id)     )
1656755258079|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table movie (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         actor varchar(255),         director varchar(255),         primary key (item_id)     )|     create table movie (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         actor varchar(255),         director varchar(255),         primary key (item_id)     )
1656755258080|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table order_item (        order_item_id bigint not null,         count integer not null,         order_price integer not null,         item_id bigint,         order_id bigint,         primary key (order_item_id)     )|     create table order_item (        order_item_id bigint not null,         count integer not null,         order_price integer not null,         item_id bigint,         order_id bigint,         primary key (order_item_id)     )
1656755258082|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     create table orders (        order_id bigint not null,         order_date timestamp,         status varchar(255),         delivery_id bigint,         member_id bigint,         primary key (order_id)     )|     create table orders (        order_id bigint not null,         order_date timestamp,         status varchar(255),         delivery_id bigint,         member_id bigint,         primary key (order_id)     )
1656755258083|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table book (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         author varchar(255),         isbn varchar(255),         primary key (item_id)     )|     create table book (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         author varchar(255),         isbn varchar(255),         primary key (item_id)     )
1656755258085|1|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     alter table category         add constraint FK2y94svpmqttx80mshyny85wqr         foreign key (parent_id)         references category|     alter table category         add constraint FK2y94svpmqttx80mshyny85wqr         foreign key (parent_id)         references category
1656755258086|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     alter table category_item         add constraint FKcq2n0opf5shyh84ex1fhukcbh         foreign key (category_id)         references category|     alter table category_item         add constraint FKcq2n0opf5shyh84ex1fhukcbh         foreign key (category_id)         references category
1656755258087|1|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     alter table order_item         add constraint FKt4dc2r9nbvbujrljv3e23iibt         foreign key (order_id)         references orders|     alter table order_item         add constraint FKt4dc2r9nbvbujrljv3e23iibt         foreign key (order_id)         references orders
1656755258089|0|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     alter table orders         add constraint FKtkrur7wg4d8ax0pwgo0vmy20c         foreign key (delivery_id)         references delivery|     alter table orders         add constraint FKtkrur7wg4d8ax0pwgo0vmy20c         foreign key (delivery_id)         references delivery
1656755258090|1|statement|connection 157|url jdbc:h2:tcp://localhost/~/jpashop|     alter table orders         add constraint FKpktxwhj3x9m4gth5ff6bkqgeb         foreign key (member_id)         references member|     alter table orders         add constraint FKpktxwhj3x9m4gth5ff6bkqgeb         foreign key (member_id)         references member
1656755258092|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table category (        category_id bigint not null,         name varchar(255),         parent_id bigint,         primary key (category_id)     )|     create table category (        category_id bigint not null,         name varchar(255),         parent_id bigint,         primary key (category_id)     )
1656755258100|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table category_item (        category_id bigint not null,         item_id bigint not null     )|     create table category_item (        category_id bigint not null,         item_id bigint not null     )
1656755258108|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table delivery (        delivery_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         status varchar(255),         primary key (delivery_id)     )|     create table delivery (        delivery_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         status varchar(255),         primary key (delivery_id)     )
1656755258116|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table member (        member_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         name varchar(255),         primary key (member_id)     )|     create table member (        member_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         name varchar(255),         primary key (member_id)     )
1656755258123|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table movie (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         actor varchar(255),         director varchar(255),         primary key (item_id)     )|     create table movie (        item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         actor varchar(255),         director varchar(255),         primary key (item_id)     )
1656755258129|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table order_item (        order_item_id bigint not null,         count integer not null,         order_price integer not null,         item_id bigint,         order_id bigint,         primary key (order_item_id)     )|     create table order_item (        order_item_id bigint not null,         count integer not null,         order_price integer not null,         item_id bigint,         order_id bigint,         primary key (order_item_id)     )
1656755258136|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     create table orders (        order_id bigint not null,         order_date timestamp,         status varchar(255),         delivery_id bigint,         member_id bigint,         primary key (order_id)     )|     create table orders (        order_id bigint not null,         order_date timestamp,         status varchar(255),         delivery_id bigint,         member_id bigint,         primary key (order_id)     )
1656755258141|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     alter table category         add constraint FK2y94svpmqttx80mshyny85wqr         foreign key (parent_id)         references category|     alter table category         add constraint FK2y94svpmqttx80mshyny85wqr         foreign key (parent_id)         references category
1656755258148|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     alter table category_item         add constraint FKcq2n0opf5shyh84ex1fhukcbh         foreign key (category_id)         references category|     alter table category_item         add constraint FKcq2n0opf5shyh84ex1fhukcbh         foreign key (category_id)         references category
1656755258154|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     alter table order_item         add constraint FKt4dc2r9nbvbujrljv3e23iibt         foreign key (order_id)         references orders|     alter table order_item         add constraint FKt4dc2r9nbvbujrljv3e23iibt         foreign key (order_id)         references orders
1656755258160|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     alter table orders         add constraint FKtkrur7wg4d8ax0pwgo0vmy20c         foreign key (delivery_id)         references delivery|     alter table orders         add constraint FKtkrur7wg4d8ax0pwgo0vmy20c         foreign key (delivery_id)         references delivery
1656755258171|0|statement|connection 158|url jdbc:h2:tcp://localhost/~/jpashop|     alter table orders         add constraint FKpktxwhj3x9m4gth5ff6bkqgeb         foreign key (member_id)         references member|     alter table orders         add constraint FKpktxwhj3x9m4gth5ff6bkqgeb         foreign key (member_id)         references member
1657952484820|1|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category CASCADE |     drop table if exists category CASCADE 
1657952484822|0|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists category_item CASCADE |     drop table if exists category_item CASCADE 
1657952484823|0|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists delivery CASCADE |     drop table if exists delivery CASCADE 
1657952484824|0|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists item CASCADE |     drop table if exists item CASCADE 
1657952484825|0|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists member CASCADE |     drop table if exists member CASCADE 
1657952484826|0|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists order_item CASCADE |     drop table if exists order_item CASCADE 
1657952484827|0|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop table if exists orders CASCADE |     drop table if exists orders CASCADE 
1657952484828|0|statement|connection 169|url jdbc:h2:tcp://localhost/~/jpashop|     drop sequence if exists hibernate_sequence|     drop sequence if exists hibernate_sequence
1657952484829|0|statement|connection 170|url jdbc:h2:tcp://localhost/~/jpashop|create sequence hibernate_sequence start with 1 increment by 1|create sequence hibernate_sequence start with 1 increment by 1
1657952484831|1|statement|connection 170|url jdbc:h2:tcp://localhost/~/jpashop|     create table category (        category_id bigint not null,         name varchar(255),         parent_id bigint,         primary key (category_id)     )|     create table category (        category_id bigint not null,         name varchar(255),         parent_id bigint,         primary key (category_id)     )
1657952484832|0|statement|connection 170|url jdbc:h2:tcp://localhost/~/jpashop|     create table category_item (        category_id bigint not null,         item_id bigint not null     )|     create table category_item (        category_id bigint not null,         item_id bigint not null     )
1657952484833|0|statement|connection 170|url jdbc:h2:tcp://localhost/~/jpashop|     create table delivery (        delivery_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         status varchar(255),         primary key (delivery_id)     )|     create table delivery (        delivery_id bigint not null,         city varchar(255),         street varchar(255),         zipcode varchar(255),         status varchar(255),         primary key (delivery_id)     )
1657952484834|0|statement|connection 170|url jdbc:h2:tcp://localhost/~/jpashop|     create table item (        dtype varchar(31) not null,         item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         artist varchar(255),         etc varchar(255),         author varchar(255),         isbn varchar(255),         actor varchar(255),         director varchar(255),         primary key (item_id)     )|     create table item (        dtype varchar(31) not null,         item_id bigint not null,         name varchar(255),         price integer not null,         stock_quantity integer not null,         artist varchar(255),         etc varchar(255),         author varchar(255),         isbn varchar(255),         actor varchar(255),         director varchar(255),         primary key (item_id)     )
